GaiaDR3_ID,TIC_ID,sector,Tmag,skew_flux,kurt_flux,num_flares,ED_flare,median_flux,iqr_half_flux,camera,ccd,cadence_s
2102038912581334656,159311390,74,13.1314,-0.031614176928997,0.1320278644561767,,,883.3259887695312,6.88585090637207,4.0,1.0,120.0
2102038912581334656,159311390,75,13.1314,-0.094480887055397,0.1654043197631836,,,885.57080078125,6.779400825500488,4.0,2.0,120.0
2102038912581334656,159311390,80,13.1314,0.0760677382349968,0.5356400012969971,,,868.9576416015625,7.516286849975586,3.0,2.0,120.0
2102038912581334656,159311390,81,13.1314,0.0930412262678146,0.7506725788116455,,,905.2913208007812,6.413914680480957,3.0,2.0,120.0
2102038912581334656,159311390,82,13.1314,0.0004274059610906,0.0100693702697753,,,874.7622680664062,6.980246543884277,3.0,1.0,120.0
2078049767888231936,271669616,74,13.5456,-0.0140924612060189,0.2517004013061523,,,689.9454956054688,15.98484992980957,4.0,1.0,120.0
2078049767888231936,271669616,75,13.5456,0.0187654644250869,0.2064905166625976,,,682.2792358398438,14.387311935424805,4.0,2.0,120.0
2078049767888231936,271669616,81,13.5456,0.2768025994300842,3.3931894302368164,,,620.802978515625,16.502269744873047,3.0,2.0,120.0
2078049767888231936,271669616,82,13.5456,-0.2481228709220886,2.639223098754883,,,638.4757690429688,16.373607635498047,3.0,1.0,120.0
2126865575897687168,159381747,74,13.625,-0.0401634350419044,0.095085859298706,,,548.5394897460938,6.928059101104736,4.0,1.0,120.0
2126865575897687168,159381747,75,13.625,-0.0470184795558452,0.0668344497680664,,,524.7522583007812,7.163818359375,4.0,2.0,120.0
2126865575897687168,159381747,80,13.625,0.1478410214185714,0.0690863132476806,,,493.1019592285156,8.0595121383667,3.0,2.0,120.0
2126865575897687168,159381747,81,13.625,-0.0003788703761529,0.0332953929901123,,,528.8342895507812,6.859137058258057,3.0,2.0,120.0
2126865575897687168,159381747,82,13.625,0.0197509601712226,0.0808629989624023,,,537.0006103515625,6.717473030090332,3.0,1.0,120.0
2126970579257130112,159441621,40,13.2692,0.137329563498497,1.863440990447998,,,810.73681640625,6.914587497711182,2.0,4.0,120.0
2126970579257130112,159441621,41,13.2692,0.008547787554562,0.1703677177429199,,,805.193359375,7.506410121917725,2.0,3.0,120.0
2126970579257130112,159441621,54,13.2692,0.0599942244589328,0.2216477394104004,,,756.3587036132812,7.063144683837891,3.0,2.0,120.0
2126970579257130112,159441621,55,13.2692,0.0150038274005055,0.1186611652374267,,,743.4811401367188,6.612036228179932,3.0,4.0,120.0
2126970579257130112,159441621,74,13.2692,0.0396580249071121,0.1471657752990722,,,754.0479736328125,6.565453052520752,4.0,1.0,120.0
2126970579257130112,159441621,75,13.2692,-0.055740974843502,0.1176373958587646,,,785.0525512695312,6.423925876617432,4.0,2.0,120.0
2126970579257130112,159441621,81,13.2692,0.0402788594365119,0.0046164989471435,,,880.6762084960938,6.557159423828125,3.0,2.0,120.0
2126970579257130112,159441621,82,13.2692,0.1340285688638687,0.5279598236083984,,,787.8139038085938,6.80126953125,3.0,1.0,120.0
2106710978002603904,164786172,74,13.5168,-0.0682783350348472,0.1589472293853759,,,623.6741943359375,6.380395412445068,4.0,1.0,120.0
2106710978002603904,164786172,75,13.5168,0.0531387440860271,0.1224706172943115,,,645.2711791992188,6.317553520202637,4.0,2.0,120.0
2106710978002603904,164786172,81,13.5168,0.0200325716286897,0.0417523384094238,,,688.5384521484375,5.868011474609375,3.0,1.0,120.0
2106710978002603904,164786172,82,13.5168,0.0088236238807439,0.1038620471954345,,,649.1012573242188,5.600169658660889,3.0,4.0,120.0
2106784610922074496,164560223,80,13.4432,-0.0214158073067665,0.3766195774078369,,,692.8340454101562,5.991625785827637,3.0,3.0,120.0
2106784610922074496,164560223,82,13.4432,0.0147160068154335,0.007068395614624,,,714.90234375,5.410437107086182,3.0,4.0,120.0
2106384010732717184,352012975,74,12.9759,0.069758154451847,0.1775250434875488,,,1030.6435546875,6.674072265625,4.0,1.0,120.0
2106384010732717184,352012975,75,12.9759,0.0183833520859479,0.0300433635711669,,,1052.488525390625,6.975185394287109,4.0,2.0,120.0
2106384010732717184,352012975,80,12.9759,0.0378022529184818,0.161456823348999,,,1089.2296142578125,6.978437423706055,3.0,3.0,120.0
2106384010732717184,352012975,81,12.9759,-0.0330664329230785,0.0765872001647949,,,1113.8509521484375,6.055600643157959,3.0,1.0,120.0
2106384010732717184,352012975,82,12.9759,0.0123182535171508,0.0233542919158935,,,1062.116455078125,6.000490665435791,3.0,4.0,120.0
2102119176929154304,121731834,14,10.593,0.0291167329996824,0.2163522243499755,,,9162.716796875,13.683398246765137,2.0,3.0,120.0
2102119176929154304,121731834,40,10.593,0.0966989248991012,0.1804912090301513,,,9096.80078125,12.820019721984863,2.0,4.0,120.0
2102119176929154304,121731834,41,10.593,0.0619475245475769,0.5857367515563965,,,9128.9638671875,12.98496150970459,2.0,3.0,120.0
2102119176929154304,121731834,54,10.593,0.0952848494052887,0.2461416721343994,,,9255.16796875,13.905000686645508,3.0,2.0,120.0
