GaiaDR3_ID,age_Myr,num_refs,ref,prot_lit,prot_tars,BPRP0,BPRP0_err,G0,G0_err,parallax,parallax_error,MG
5251888522138694656,37.0,1,ChronoFlow,0.79,0.7864,1.0423719502065942,0.0155693877719637,11.220395948457634,0.0103936046229617,6.726275194015652,0.012145623,5.359125489514254
5251899173658173568,32.0,1,Feinstein2024,,,0.4910981005797958,0.019870145830838,8.78223833621661,0.0137633298411376,4.994400223343072,0.013113291,2.275062993255371
5251903880939228544,37.0,1,ChronoFlow,4.01,3.9962,2.1016129634485003,0.0168415348212462,13.965460935014208,0.0110413771345605,6.5883158993114534,0.013414794,8.060042350935937
5251906595358394496,37.0,1,ChronoFlow,1.52,1.524,2.656198932974478,0.0170109603768901,14.923853624980296,0.0108285535474777,6.723667915203142,0.021004783,9.062272759904836
5251991360838624128,52.5,2,ChronoFlow;Feinstein2024,0.45,0.4575,0.545179162525798,0.0149934036970539,9.098893070781733,0.0105490268338387,6.698540093563277,0.011768402,3.2279811031354537
5252077672499805440,37.0,1,ChronoFlow,3.75,3.7395,0.987047595597802,0.0156187960044615,11.21719312088781,0.0103937331739192,6.692592665793691,0.012436403,5.344435572991021
5252084918078077952,52.5,1,Feinstein2024,,,0.2603997026088463,0.0148208679488115,8.262536699414962,0.0104328080862316,6.87000485958298,0.019562287,2.4465868192874005
525211763722506496,79.0,1,Feinstein2024,,0.3887,2.8902470552788775,0.0416408275775395,16.78179241311146,0.0262343877856819,5.128181757403429,0.060577855,10.32753225125206
5252222670597991040,45.0,1,Feinstein2024,,1.72,2.757898000000001,0.01437459570544,13.55532,0.010015753701455,16.16155065735016,0.013110478,9.597445418889183
5252392888731046272,52.5,1,Feinstein2024,,0.5048,0.3852996180423012,0.0148986351726891,8.677475621393162,0.0104812230629637,6.625694797468833,0.01454479,2.7840437839242984
5252566027460085760,52.5,1,Feinstein2024,,0.6734,0.6044515856921713,0.0147984088670362,9.463702792036615,0.0104149436223939,6.688519519382583,0.013172864,3.58996674914788
5252895434280467072,45.0,1,Feinstein2024,,,2.849998664181348,0.0179509759479681,13.525370508569209,0.0113271480403077,14.4094062968106,0.2707144,9.315261037296246
5253033285548628864,45.0,1,Feinstein2024,,0.402,3.0030638235317646,0.0146998118543092,13.593965164083686,0.0100322407913972,12.148893615913405,0.025088647,9.01696470044248
5253049778187504128,37.0,1,ChronoFlow,8.32,8.2409,1.5083081126149274,0.017106896346298,12.671729045649345,0.0105410259023922,6.611751605518612,0.010707228,6.7735003443037005
5253053725257383424,37.0,1,ChronoFlow,2.9,2.8145,0.9434326849161232,0.0154967065773721,11.170425212830072,0.0105684640866164,6.603143093445029,0.012681492,5.268759471621941
5253257787743429504,15.0,1,Feinstein2024,,,0.6577067465614442,0.0160294414270538,10.27121375311617,0.0112330833069429,5.172950427642543,0.013601702,3.8391932768388095
5253327267472570880,15.0,1,Feinstein2024,,1.4649,-0.2164908175335499,0.014940873880041,6.274106723888692,0.0104557545222306,2.5387756879045864,0.040692016,-1.689498788488387
5253452062000579200,37.0,2,ChronoFlow;Feinstein2024,2.85,2.8379,0.8120309923036431,0.0179080019031435,10.540264164473546,0.0119419115805615,6.720238952591023,0.011353196,4.677462346499924
5253461579649011456,15.0,1,Feinstein2024,,,2.045719562079639,0.0392909443879994,17.456728274772,0.0149166060099782,7.289761922227164,0.21916494,11.770930746034011
5253511951059697152,37.0,1,ChronoFlow,5.17,5.2195,2.392185917047521,0.01638265072427,14.604294749516937,0.0112397767819997,6.752697742114226,0.017923139,8.753090273664089
5253546997989686912,52.5,1,Feinstein2024,,0.317,1.0218299650791516,0.0239988380267547,10.284291163311018,0.0162518263211678,6.735811288683835,0.13927731,4.430726615755654
5253575241700335360,37.0,1,ChronoFlow,6.07,6.0493,1.5493103621908662,0.0206326085425639,12.84039155634042,0.01216452202145,6.565775493409591,0.014990307,6.927616360043148
5253603103116099712,37.0,1,ChronoFlow,1.97,1.9707,1.068944552567458,0.0208112400278434,11.52665066337948,0.0131246888591966,6.293967053115419,0.010720493,5.521846308919724
5253732368782478720,37.0,1,ChronoFlow,2.88,2.8788,1.6085641060314058,0.0169713929763399,12.82083684784208,0.0105881356011475,6.83312569483211,0.010794511,6.994307180897765
5253760234532237696,37.0,1,ChronoFlow,6.43,6.2635,1.614908414046419,0.016766484106542,13.07802469051483,0.011142830651319,6.320851207742061,0.01087344,7.081654534854028
5253796346624992128,52.5,1,Feinstein2024,,,0.0813883147801383,0.0323587252822622,3.208092669156245,0.0163285691025832,6.460016896756056,0.34369576,-2.7873250937662055
5253965774497322240,37.0,2,ChronoFlow;Feinstein2024,1.16,1.1387,0.621008866479328,0.0149811172155702,9.49187124613121,0.0105271155573926,6.785065988621617,0.01173116,3.6496037712120537
5254101083160660992,15.0,1,Feinstein2024,,3.705,0.6696029984034743,0.0152284912473712,9.732364210025038,0.0106982809223272,7.104355667846704,0.067780234,3.9860891149830735
5254315900243303808,15.0,1,Feinstein2024,,,0.7386649167518134,0.0151293409985952,9.760741339751045,0.0106395335815567,4.261209470540115,0.0125268325,2.9069257444927317
5254512781523942912,52.5,1,Feinstein2024,,1.9504,0.7806338416734924,0.0169093573832084,10.523844683003356,0.0116388052261161,5.873364290653597,0.0119159315,4.368909118373397
52548241968465408,775.0,1,ChronoFlow,10.26,,0.9688839999999992,0.0141861923623433,8.929961,0.0100043327382582,19.710560283441307,0.018558407,5.403274241575511
5254863383961585024,15.0,1,Feinstein2024,,,0.5960599194102008,0.0146536294401416,9.53624491746888,0.0103295713772744,3.590703377458995,0.011631144,2.31247515638184
5256461081770876928,52.5,1,Feinstein2024,,,0.1673445215618582,0.0150218944152624,8.037135378964422,0.0105552232828734,6.39821530952478,0.018235372,2.067849281527094
5257590761237066624,52.5,1,Feinstein2024,,,0.5390101992897617,0.0148893054711908,9.007074392832013,0.0104861878668455,6.66204358451994,0.012610903,3.1246216952360726
5257643262920665088,33.7,1,mocadb,,0.3295,2.5682799320979437,0.0148905354142426,14.254827310957092,0.0102976161414108,7.008998559355434,0.015552072,8.483517538942577
5257836605156299776,45.0,1,Feinstein2024,,1.0363,2.8779123920705136,0.0147114967889126,14.23429318606207,0.0100266264949645,12.921603984232128,0.015610447,9.79139350849448
5258252942105518080,45.0,1,Feinstein2024,,0.3365,2.9315665584365145,0.0159433296621908,14.227723829555476,0.0100829644219155,10.250644551101058,0.01739795,9.282018127398848
5258513835596515328,45.0,1,Feinstein2024,,0.9327,3.0069100000000013,0.0146452342151332,13.811223,0.0100244283208892,17.538355134470407,0.015263543,10.030990458703531
5259328161389891584,52.5,1,Feinstein2024,,3.1472,0.7234038771518485,0.0154881527582718,10.511758128505589,0.0108678476461787,5.503900390593446,0.0104833385,4.215660901013711
5261554496328279552,45.0,1,Feinstein2024,,2.6137,2.0778558277172965,0.0147390040600321,12.448627433580986,0.0100416885730566,13.447438002141876,0.012899264,8.091875926574627
5261761930366088320,24.0,1,Mamonova2025,1.15,,2.525252,0.0190419041384285,13.327109,0.0104944391525722,15.177513909648178,0.26520297,9.243226869527666
526324228972440960,,1,Newton2016,1500.0,,2.5899089999999987,0.0142193885892059,13.522391,0.0100082999252423,24.12236856263463,0.013318459,10.434565851099924
5263453249831454208,5.0,1,Feinstein2024,,,-0.205099223562149,0.0186118426764932,16.928470117698456,0.0102308265257787,5.888099942036567,0.04685143,10.781082147719776
5263700266286705664,35.0,1,Feinstein2024,,0.3779,0.51645317311103,0.0141650699994345,8.357062681802912,0.0100068288770098,6.805760565990939,0.020695306,2.5198762917978357
5263939788022795392,35.0,1,Feinstein2024,,,0.5252392768958288,0.0141664194487587,7.881203405498328,0.0100041772018363,8.454073216362934,0.024930023,2.5168264189021725
5265670762922792960,52.5,1,Feinstein2024,,3.8519,0.9403289999999984,0.0175882339476478,8.994933,0.0102904140698314,18.059600888686,0.0144393835,5.278392275334134
5266270443442455040,24.0,1,Mamonova2025,2.666,2.6602,1.4126650000000005,0.0183788385268233,9.272832,0.0103357860875988,25.572148170862576,0.012625929,6.311487987394733
5266642318884581632,45.0,1,Feinstein2024,,0.6113,2.8422247828470133,0.0146921640067745,14.572080648102403,0.0100304618937115,12.34213211523683,0.017804654,10.028974981514782
5266729004207512320,45.0,1,Feinstein2024,,,4.200780999999999,0.1596490169015494,18.533365,0.0103226116728676,15.292077308037271,0.15807326,14.43881545153181
5267969360699323904,33.7,1,Feinstein2024,,,0.2786770662075125,0.0152637531766443,9.11394770033348,0.0107111628188883,4.745433828553868,0.013018277,2.4957376490888468
5269182981019327616,33.7,1,Feinstein2024,,1.0929,0.3270973425638621,0.0141864522009533,8.240292681072363,0.0100218235316027,5.719059718817412,0.050061256,2.0265149744538125
5270025516164009728,30.2,1,Feinstein2024,,1.0576,2.7312427492818365,0.0174290303469155,15.975070879378618,0.0103657925827075,4.942245155377253,0.029412841,9.447953522404203
5270085950645527808,30.2,1,Feinstein2024,,,0.0610481709960218,0.0142158164881152,7.7209510443483325,0.0100398490604879,6.020502673735352,0.02203632,1.617373583234773
5270586438892438528,30.2,1,Feinstein2024,,18.3999,2.5384228684677046,0.0151677163625327,15.12648000779908,0.0101218383518252,5.354090012289605,0.024450658,8.768687458357476
5271426397057175936,45.0,1,Feinstein2024,,1.429,2.994650998948999,0.0147283035829687,14.7980669471447,0.0100260082320024,10.493646095419292,0.018571312,9.903404797420766
5272735777967260928,30.2,1,Feinstein2024,,1.5654,0.6057862807135651,0.014772447249309,10.171016429740927,0.0104116445003481,4.70748386227118,0.012500677,3.5347491575385703
5273616005747075584,32.0,1,Feinstein2024,,,0.0335412817155878,0.0143088295378865,7.715239298967552,0.0100863301844255,5.771218103790455,0.024772419,1.5214502725469412
5273890540053188608,48.5,1,Feinstein2024,,,0.5467653067845665,0.0141610885238711,8.66465183790078,0.0100073914223565,7.063507250632846,0.014185755,2.909667083354341
5273994409542400896,45.0,1,Feinstein2024,,0.2951,3.2366245424199835,0.0163714648120152,15.53185830985319,0.0100285078184893,11.934570199892717,0.026951002,10.916314761651314
5274169506769902848,45.0,1,Feinstein2024,,0.3547,3.448948999999999,0.015560048700011,14.319651,0.0100408762735639,18.74750788383393,0.032911297,10.683658959573092
5274939091892309120,45.0,1,Feinstein2024,,,3.1344997154633076,0.0147777005933234,14.209886400727724,0.010112754641924,12.426132788750126,0.13222529,9.678997590295577
5275255721179872128,33.7,1,Feinstein2024,,,0.7289637168258136,0.0160660465680198,10.720269611563117,0.0112570330593133,4.658358976103855,0.012461043,4.05992173575447
5276004248080596992,30.2,1,Feinstein2024,,0.2723,3.182043772734808,0.0278450296662804,17.12409383943768,0.0118674322380156,4.669471889190387,0.058732603,10.468813346472771
5276102585651064192,43.2,1,mocadb,,0.3609,3.300223467680203,0.0162788773275213,15.507744460047654,0.010037339786538,9.229721706006767,0.033789895,10.333993828808993
5276180822776055424,45.0,1,Feinstein2024,,6.9137,1.2074961069854024,0.0162507520674339,11.062279039737245,0.0101492829630373,9.2319283634857,0.011553105,5.8892973271922475
5276268264011703296,30.2,1,Feinstein2024,,,3.2680067261556625,0.0391714183394377,17.504912636650886,0.0126514027900488,4.784886968377804,0.08095971,10.908555661192109
5276446767151154048,45.0,1,Feinstein2024,,,3.5817908182512146,0.0176781673745871,16.250537528087673,0.0106134355670008,10.571953839696894,0.09001048,11.369655239664349
5276491847127422208,45.0,1,Feinstein2024,,0.3974,3.449423918163553,0.0158084621277001,15.336672054312457,0.0100236752220931,13.729469188153027,0.035467524,11.024447455392483
5276844309323980800,45.0,1,Feinstein2024,,0.7915,0.8497478111526726,0.0149055354416209,9.703668501209345,0.0100757594644673,10.02335314274165,0.025130449,4.707713293618394
5277096097486882560,45.0,1,Feinstein2024,,2.0153,2.6967759570924463,0.028027643713669,16.162405421660868,0.0103398481384348,9.745515158515008,0.036710054,11.10534949982727
5277462269217606400,45.0,2,Feinstein2024;Kiman2021,,4.0049,2.353119440113633,0.0147399349972228,12.582495889224347,0.0100461593936704,12.805770627818744,0.01326386,8.119908212368594
5278760380137682816,133.0,1,Feinstein2024,,0.1592,3.5367430000000013,0.0175856837107266,16.270836,0.010029564923706,17.125920503119858,0.03862578,12.439291760478175
5278895448265103744,52.5,1,Feinstein2024,,6.2625,1.5857555316375511,0.0149990664064182,11.28710061370951,0.0100600073848232,13.898424659348048,0.011850298,7.001801888498884
